date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:30:25	12109/12109	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Mar%202020%2022:16:52%20GMT	https://templatemanja.com/tashan/demo/assets/images/user5.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/user5.jpg	(from https://templatemanja.com/tashan/demo/index-2.html)
22:30:25	1661025/1661025	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Mar%202020%2021:09:48%20GMT	https://templatemanja.com/tashan/demo/assets/images/cta_bg.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/cta_bg.jpg	(from https://templatemanja.com/tashan/demo/index-2.html)
22:30:26	12965/12965	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Mar%202020%2022:17:38%20GMT	https://templatemanja.com/tashan/demo/assets/images/user6.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/user6.jpg	(from https://templatemanja.com/tashan/demo/index-2.html)
22:30:30	1572685/1572685	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Mar%202020%2016:26:48%20GMT	https://templatemanja.com/tashan/demo/assets/images/footer_bg.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/footer_bg.jpg	(from https://templatemanja.com/tashan/demo/index-2.html)
22:30:31	1538298/1538298	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Mar%202020%2021:30:08%20GMT	https://templatemanja.com/tashan/demo/assets/images/banner5.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/banner5.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:32	329478/329478	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Mar%202020%2001:49:10%20GMT	https://templatemanja.com/tashan/demo/assets/images/about_img5.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/about_img5.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:33	2025497/2025497	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Mar%202020%2021:45:52%20GMT	https://templatemanja.com/tashan/demo/assets/images/banner6.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/banner6.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:35	1601276/1601276	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Mar%202020%2002:34:36%20GMT	https://templatemanja.com/tashan/demo/assets/images/counter_bg.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/counter_bg.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:35	132995/132995	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Mar%202020%2015:43:48%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item_small1.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item_small1.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:36	1028710/1028710	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Mar%202020%2015:43:26%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item1.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item1.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:38	171662/171662	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2021:16:40%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item_small2.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item_small2.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:39	1455996/1455996	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2021:17:26%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item2.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item2.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:40	164333/164333	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2021:23:10%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item_small3.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item_small3.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:42	2134583/2134583	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2021:23:02%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item3.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item3.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:43	189001/189001	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2021:25:48%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item_small4.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item_small4.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:45	2673649/2673649	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2021:25:36%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item4.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item4.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:45	161912/161912	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2021:33:28%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item_small5.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item_small5.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:46	2269094/2269094	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2021:33:16%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item5.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item5.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:48	210082/210082	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2021:48:14%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item_small6.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item_small6.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:49	2568192/2568192	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2021:48:02%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item6.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item6.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:50	166329/166329	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2021:53:18%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item_small7.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item_small7.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:52	2204493/2204493	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2021:53:06%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item7.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item7.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:52	183221/183221	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2021:56:02%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item_small8.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item_small8.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:55	2656710/2656710	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2021:55:52%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item8.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item8.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:55	117132/117132	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2022:20:10%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item_small9.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item_small9.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:56	1248933/1248933	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2022:19:28%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item9.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item9.jpg	(from https://templatemanja.com/tashan/demo/index-3.html)
22:30:59	904992/904992	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2021:14:52%20GMT	https://templatemanja.com/tashan/demo/assets/images/about_bg2.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/about_bg2.jpg	(from https://templatemanja.com/tashan/demo/about-2.html)
22:30:59	1829484/1829484	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2019:44:04%20GMT	https://templatemanja.com/tashan/demo/assets/images/about_bg.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/about_bg.jpg	(from https://templatemanja.com/tashan/demo/about.html)
22:31:01	350334/350334	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2021:14:42%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_bg2.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_bg2.jpg	(from https://templatemanja.com/tashan/demo/gallery-masonry.html)
22:31:03	3280461/3280461	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2021:07:26%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_bg.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_bg.jpg	(from https://templatemanja.com/tashan/demo/gallery.html)
22:31:03	305850/305850	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2021:17:02%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item_small10.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item_small10.jpg	(from https://templatemanja.com/tashan/demo/gallery-masonry.html)
22:31:04	2599706/2599706	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2021:16:38%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item10.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item10.jpg	(from https://templatemanja.com/tashan/demo/gallery-masonry.html)
22:31:05	183099/183099	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2021:19:00%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item_small11.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item_small11.jpg	(from https://templatemanja.com/tashan/demo/gallery-masonry.html)
22:31:06	1551022/1551022	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2021:18:40%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item11.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item11.jpg	(from https://templatemanja.com/tashan/demo/gallery-masonry.html)
22:31:07	313327/313327	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2021:20:50%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item_small12.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item_small12.jpg	(from https://templatemanja.com/tashan/demo/gallery-masonry.html)
22:31:08	1043469/1043469	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2019:53:32%20GMT	https://templatemanja.com/tashan/demo/assets/images/gallery_item12.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/gallery_item12.jpg	(from https://templatemanja.com/tashan/demo/gallery-masonry.html)
22:31:09	83/83	---M--	409	error ('Conflict')	text/html	date:Mon,%2013%20Mar%202023%2017:01:31%20GMT	https://templatemanja.com/tashan/demo/contact-2.html	E:/javascript/Tashan/templatemanja.com/tashan/demo/contact-2.html	(from https://templatemanja.com/tashan/demo/index.html)
22:31:10	489421/489421	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Mar%202020%2015:50:06%20GMT	https://templatemanja.com/tashan/demo/assets/images/login_bg.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/login_bg.jpg	(from https://templatemanja.com/tashan/demo/login.html)
22:31:12	23528/23528	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2009:09:26%20GMT	https://templatemanja.com/tashan/demo/404.html	E:/javascript/Tashan/templatemanja.com/tashan/demo/404.html	(from https://templatemanja.com/tashan/demo/index.html)
22:31:14	1076348/1076348	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2020:14:32%20GMT	https://templatemanja.com/tashan/demo/assets/images/coming_soon_bg.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/coming_soon_bg.jpg	(from https://templatemanja.com/tashan/demo/coming-soon.html)
22:31:16	1407587/1407587	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Mar%202020%2015:05:46%20GMT	https://templatemanja.com/tashan/demo/assets/images/menu_bg2.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/menu_bg2.jpg	(from https://templatemanja.com/tashan/demo/menu-2.html)
22:31:17	62041/62041	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2020:26:58%20GMT	https://templatemanja.com/tashan/demo/assets/images/team_img5.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/team_img5.jpg	(from https://templatemanja.com/tashan/demo/chef.html)
22:31:19	83316/83316	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2020:20:48%20GMT	https://templatemanja.com/tashan/demo/assets/images/team_img6.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/team_img6.jpg	(from https://templatemanja.com/tashan/demo/chef.html)
22:31:19	1708314/1708314	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2020:32:04%20GMT	https://templatemanja.com/tashan/demo/assets/images/chef_bg.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/chef_bg.jpg	(from https://templatemanja.com/tashan/demo/chef.html)
22:31:20	75220/75220	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2020:17:58%20GMT	https://templatemanja.com/tashan/demo/assets/images/team_img7.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/team_img7.jpg	(from https://templatemanja.com/tashan/demo/chef.html)
22:31:28	113788/113788	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2020:34:36%20GMT	https://templatemanja.com/tashan/demo/assets/images/team_img_big.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/team_img_big.jpg	(from https://templatemanja.com/tashan/demo/chef-detail.html)
22:31:32	118392/118392	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2019:50:00%20GMT	https://templatemanja.com/tashan/demo/assets/images/blog_small_img4.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/blog_small_img4.jpg	(from https://templatemanja.com/tashan/demo/blog.html)
22:31:34	61093/61093	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2020:24:04%20GMT	https://templatemanja.com/tashan/demo/assets/images/team_img8.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/team_img8.jpg	(from https://templatemanja.com/tashan/demo/chef.html)
22:31:34	1451593/1451593	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2019:54:16%20GMT	https://templatemanja.com/tashan/demo/assets/images/blog_bg.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/blog_bg.jpg	(from https://templatemanja.com/tashan/demo/blog.html)
22:31:35	1554215/1554215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2020:35:48%20GMT	https://templatemanja.com/tashan/demo/assets/images/chef_detail_bg.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/chef_detail_bg.jpg	(from https://templatemanja.com/tashan/demo/chef-detail.html)
22:31:35	121459/121459	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2019:51:14%20GMT	https://templatemanja.com/tashan/demo/assets/images/blog_small_img5.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/blog_small_img5.jpg	(from https://templatemanja.com/tashan/demo/blog.html)
22:31:38	83666/83666	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2019:52:16%20GMT	https://templatemanja.com/tashan/demo/assets/images/blog_small_img6.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/blog_small_img6.jpg	(from https://templatemanja.com/tashan/demo/blog.html)
22:31:43	9180/9180	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2020:07:00%20GMT	https://templatemanja.com/tashan/demo/assets/images/letest_post1.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/letest_post1.jpg	(from https://templatemanja.com/tashan/demo/blog-detail.html)
22:31:45	163942/163942	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2020:03:24%20GMT	https://templatemanja.com/tashan/demo/assets/images/blog_single_img1.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/blog_single_img1.jpg	(from https://templatemanja.com/tashan/demo/blog-detail.html)
22:31:45	697682/697682	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2020:05:08%20GMT	https://templatemanja.com/tashan/demo/assets/images/blog_detail_bg.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/blog_detail_bg.jpg	(from https://templatemanja.com/tashan/demo/blog-detail.html)
22:31:45	394464/394464	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2020:00:38%20GMT	https://templatemanja.com/tashan/demo/assets/images/blog_img1.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/blog_img1.jpg	(from https://templatemanja.com/tashan/demo/blog-detail.html)
22:31:46	11294/11294	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2020:08:16%20GMT	https://templatemanja.com/tashan/demo/assets/images/letest_post2.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/letest_post2.jpg	(from https://templatemanja.com/tashan/demo/blog-detail.html)
22:31:47	11249/11249	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2020:08:50%20GMT	https://templatemanja.com/tashan/demo/assets/images/letest_post3.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/letest_post3.jpg	(from https://templatemanja.com/tashan/demo/blog-detail.html)
22:31:53	200471/200471	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Mar%202020%2014:41:02%20GMT	https://templatemanja.com/tashan/demo/assets/images/product_big_img1.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/product_big_img1.jpg	(from https://templatemanja.com/tashan/demo/shop-product-detail.html)
22:31:56	222473/222473	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jan%202019%2018:25:38%20GMT	https://templatemanja.com/tashan/demo/assets/images/checkout_bg.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/checkout_bg.jpg	(from https://templatemanja.com/tashan/demo/checkout.html)
22:31:56	0/-1	---M--	409	error ('')			https://templatemanja.com/tashan/demo/contact.html	E:/javascript/Tashan/templatemanja.com/tashan/demo/contact.html	(from https://templatemanja.com/tashan/demo/index.html)
22:31:56	0/-1	---M--	409	error ('')			https://templatemanja.com/tashan/demo/register.html	E:/javascript/Tashan/templatemanja.com/tashan/demo/register.html	(from https://templatemanja.com/tashan/demo/index.html)
22:31:57	83/83	---M--	409	error ('Conflict')	text/html	date:Mon,%2013%20Mar%202023%2017:02:20%20GMT	https://templatemanja.com/tashan/demo/contact-2.html	E:/javascript/Tashan/templatemanja.com/tashan/demo/contact-2.html	(from https://templatemanja.com/tashan/demo/index.html)
22:31:58	1380380/1380380	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2021:28:20%20GMT	https://templatemanja.com/tashan/demo/assets/images/cart_bg.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/cart_bg.jpg	(from https://templatemanja.com/tashan/demo/shop-cart.html)
22:32:00	2428445/2428445	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Mar%202020%2015:08:38%20GMT	https://templatemanja.com/tashan/demo/assets/images/product_bg.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/product_bg.jpg	(from https://templatemanja.com/tashan/demo/shop-product-detail.html)
22:32:00	0/-1	---M--	409	error ('')			https://templatemanja.com/tashan/demo/contact.html	E:/javascript/Tashan/templatemanja.com/tashan/demo/contact.html	(from https://templatemanja.com/tashan/demo/index.html)
22:32:00	0/-1	---M--	409	error ('')			https://templatemanja.com/tashan/demo/register.html	E:/javascript/Tashan/templatemanja.com/tashan/demo/register.html	(from https://templatemanja.com/tashan/demo/index.html)
22:32:06	1473023/1473023	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2017:28:48%20GMT	https://templatemanja.com/tashan/demo/assets/images/404_bg.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/404_bg.jpg	(from https://templatemanja.com/tashan/demo/404.html)
22:32:18	2119709/2119709	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Mar%202020%2015:01:04%20GMT	https://templatemanja.com/tashan/demo/assets/images/menu_bg.jpg	E:/javascript/Tashan/templatemanja.com/tashan/demo/assets/images/menu_bg.jpg	(from https://templatemanja.com/tashan/demo/menu.html)
